faculty_id,college_id,name,gender,designation,qualification,experience_years,department,salary,publications,patents,research_projects,joining_year,employment_type
FAC09489,COL1902,Digambar Kadam,Male,Associate Professor,MTech,10,Mathematics,1210000,2,1,3,2016,Permanent
FAC09490,COL1902,Girish Mishra,Male,Associate Professor,ME,18,Chemistry,1207000,0,2,1,2008,Visiting
FAC09491,COL1902,Shobha Pathan,Female,Assistant Professor,ME,1,Computer Science,743000,0,1,1,2025,Contractual
FAC09492,COL1902,Dr. Umesh Mane,Male,Assistant Professor,PhD,3,Economics,771000,4,0,2,2023,Permanent
FAC09493,COL1902,Kalpana More,Female,Associate Professor,MTech,18,Computer Science,1254000,2,1,4,2008,Permanent
FAC09494,COL1902,Shivaji Patil,Male,Assistant Professor,BE,9,Computer Science,703000,0,1,0,2017,Permanent
FAC09495,COL1902,Anil Chavan,Male,Assistant Professor,MTech,4,Marathi,727000,1,1,2,2022,Permanent
FAC09496,COL1902,Dr. Vishwas Nikam,Male,HOD,PhD,22,Physics,2081000,20,1,4,2004,Permanent
FAC09497,COL1903,Dr. Sunita Naik,Female,Assistant Professor,PhD,7,Electrical Engineering,534000,1,3,0,2019,Permanent
FAC09498,COL1903,Sarika Rao,Female,Assistant Professor,BE,6,Information Technology,460000,0,0,0,2020,Contractual
FAC09499,COL1903,Pramod Jadhav,Male,Associate Professor,MTech,19,Computer Engineering,826000,3,1,1,2007,Contractual
FAC09500,COL1903,Dr. Madhav Khan,Male,Assistant Professor,PhD,8,Information Technology,475000,1,1,0,2018,Permanent
FAC09501,COL1903,Umesh Reddy,Male,Assistant Professor,BE,4,Electrical Engineering,399000,0,0,1,2022,Permanent
FAC09502,COL1903,Dr. Rajendra Thorat,Male,Professor,PhD,32,Civil Engineering,1510000,20,1,5,1994,Permanent
FAC09503,COL1903,Suresh Nikam,Male,Assistant Professor,ME,3,Electronics & Telecommunication,427000,0,2,1,2023,Permanent
FAC09504,COL1903,Dr. Amol Jadhav,Male,Associate Professor,PhD,13,Electrical Engineering,821000,5,1,4,2013,Permanent
FAC09505,COL1903,Vaishali Mishra,Female,Assistant Professor,MTech,5,Information Technology,480000,1,0,0,2021,Permanent
FAC09506,COL1903,Dr. Rohini Naik,Female,Professor,PhD,33,Electrical Engineering,1470000,2,2,5,1993,Permanent
FAC09507,COL1903,Dr. Chandrakant Gaikwad,Male,Associate Professor,PhD,14,Information Technology,831000,6,1,1,2012,Contractual
FAC09508,COL1903,Rajendra Sawant,Male,Professor,ME,28,Civil Engineering,1342000,1,4,3,1998,Permanent
FAC09509,COL1903,Anita Ansari,Female,Assistant Professor,MTech,8,Electronics & Telecommunication,455000,1,2,1,2018,Permanent
FAC09510,COL1904,Dr. Vasant Kale,Male,Assistant Professor,PhD,5,Computer Engineering,519000,3,2,2,2021,Visiting
FAC09511,COL1904,Rajendra Shaikh,Male,Associate Professor,MTech,12,Electronics & Telecommunication,783000,5,1,2,2014,Contractual
FAC09512,COL1904,Rohini Shinde,Female,Assistant Professor,ME,2,Mechanical Engineering,469000,1,2,0,2024,Permanent
FAC09513,COL1904,Sangita Bhoir,Female,Assistant Professor,MTech,4,Electrical Engineering,458000,1,1,1,2022,Contractual
FAC09514,COL1904,Dr. Archana Pandey,Female,Associate Professor,PhD,16,Electronics & Telecommunication,892000,3,2,4,2010,Contractual
FAC09515,COL1905,Dr. Meena Sant,Female,HOD,PhD,23,Electrical Engineering,1850000,20,6,5,2003,Permanent
FAC09516,COL1905,Dr. Varsha Shaikh,Female,Associate Professor,PhD,9,Computer Engineering,1129000,8,1,3,2017,Permanent
FAC09517,COL1905,Ramesh Reddy,Male,Assistant Professor,ME,2,Mechanical Engineering,608000,1,0,3,2024,Contractual
FAC09518,COL1905,Ashok Naik,Male,Assistant Professor,MTech,2,Electrical Engineering,636000,0,2,0,2024,Permanent
FAC09519,COL1906,Nitin Marathe,Male,Assistant Professor,ME,2,Civil Engineering,426000,0,0,2,2024,Visiting
FAC09520,COL1906,Indira Kale,Female,Assistant Professor,MTech,4,Mechanical Engineering,429000,0,1,0,2022,Permanent
FAC09521,COL1906,Anand Chavan,Male,Assistant Professor,BE,6,Mechanical Engineering,455000,0,0,0,2020,Permanent
FAC09522,COL1907,Dr. Vasant Chougule,Male,Assistant Professor,PhD,6,Computer Engineering,829000,2,2,3,2020,Permanent
FAC09523,COL1907,Alka Nikam,Female,Assistant Professor,MTech,1,Mechanical Engineering,694000,0,2,1,2025,Permanent
FAC09524,COL1907,Ayesha Khan Kale,Female,Associate Professor,MTech,18,Civil Engineering,1269000,5,0,1,2008,Permanent
FAC09525,COL1907,Digambar Deshmukh,Male,Assistant Professor,BE,8,Electrical Engineering,700000,0,1,1,2018,Permanent
FAC09526,COL1907,Dr. Amol Kelkar,Male,Assistant Professor,PhD,3,Electronics & Telecommunication,766000,1,2,0,2023,Visiting
FAC09527,COL1907,Sunil Karve,Male,Assistant Professor,ME,6,Electronics & Telecommunication,768000,1,3,2,2020,Permanent
FAC09528,COL1907,Dr. Vandana Dixit,Female,Associate Professor,PhD,13,Electrical Engineering,1333000,3,2,3,2013,Permanent
FAC09529,COL1907,Dr. Nanda Nikam,Female,Professor,PhD,28,Civil Engineering,2064000,18,3,5,1998,Permanent
FAC09530,COL1907,Shabana Gaikwad,Female,Assistant Professor,ME,6,Mechanical Engineering,789000,1,1,0,2020,Permanent
FAC09531,COL1908,Dr. Sunil Gokhale,Male,Associate Professor,PhD,12,Economics,1121000,6,1,3,2014,Permanent
FAC09532,COL1908,Anand Mane,Male,Assistant Professor,MTech,5,Marathi,620000,2,0,0,2021,Permanent
FAC09533,COL1908,Dr. Mohammed Iqbal Bhagat,Male,Professor,PhD,25,Mathematics,1781000,17,1,6,2001,Permanent
FAC09534,COL1908,Yogesh Verma,Male,Associate Professor,ME,9,Chemistry,1042000,3,1,0,2017,Permanent
FAC09535,COL1908,Dr. Prof. Bhalchandra Phadke,Male,Professor,PhD,25,Commerce,1814000,8,3,8,2001,Permanent
FAC09536,COL1908,Ramesh Joshi,Male,Assistant Professor,MTech,10,Commerce,697000,1,0,2,2016,Permanent
FAC09537,COL1908,Namdeo Wagh,Male,Assistant Professor,ME,1,Economics,602000,1,0,1,2025,Permanent
FAC09538,COL1908,Deepa Dixit,Female,Assistant Professor,ME,5,Physics,617000,1,0,1,2021,Permanent
FAC09539,COL1908,Dr. Kishor Gaikwad,Male,Assistant Professor,PhD,6,Computer Science,674000,3,3,5,2020,Contractual
FAC09540,COL1908,Hemant Sawant,Male,Assistant Professor,MTech,9,Commerce,708000,3,0,0,2017,Visiting
FAC09541,COL1908,Mohammed Iqbal Gaikwad,Male,Assistant Professor,MTech,8,Computer Science,663000,1,1,2,2018,Permanent
FAC09542,COL1908,Hemant Verma,Male,Assistant Professor,BE,2,Mathematics,603000,0,0,2,2024,Permanent
FAC09543,COL1908,Dr. Ayesha Khan Sayyed,Female,Assistant Professor,PhD,4,Commerce,719000,1,1,3,2022,Permanent
FAC09544,COL1908,Hemant Deshmukh,Male,Associate Professor,ME,11,Computer Science,999000,5,1,2,2015,Permanent
FAC09545,COL1908,Deepa Mahajan,Female,Associate Professor,MTech,10,Economics,1066000,3,0,2,2016,Permanent
FAC09546,COL1908,Dr. Rajesh Rane,Male,Associate Professor,PhD,13,Computer Science,1097000,4,5,5,2013,Permanent
FAC09547,COL1908,Dilip Kelkar,Male,Associate Professor,MTech,19,Economics,1114000,4,1,3,2007,Permanent
FAC09548,COL1909,Ujjwala Tiwari,Female,Associate Professor,ME,14,Commerce,1213000,1,1,3,2012,Permanent
FAC09549,COL1909,Vandana Tiwari,Female,Assistant Professor,ME,1,English,759000,0,0,1,2025,Permanent
FAC09550,COL1909,Meena Verma,Female,Assistant Professor,ME,9,Commerce,792000,2,0,0,2017,Contractual
FAC09551,COL1909,Dr. Deepa Marathe,Female,Assistant Professor,PhD,7,Chemistry,847000,1,3,2,2019,Visiting
FAC09552,COL1910,Dr. Chandrakala Tiwari,Female,Professor,PhD,17,Marathi,1852000,21,0,7,2009,Permanent
FAC09553,COL1910,Dr. Madhav Kelkar,Male,Assistant Professor,PhD,4,Computer Science,733000,2,2,2,2022,Permanent
FAC09554,COL1910,Dr. Sharad Joshi,Male,Associate Professor,PhD,9,Marathi,1225000,10,3,2,2017,Permanent
FAC09555,COL1910,Santosh Jadhav,Male,Assistant Professor,BE,7,Economics,653000,0,0,0,2019,Permanent
FAC09556,COL1910,Dr. Sunita Naik,Female,HOD,PhD,24,Marathi,1988000,3,1,6,2002,Permanent
FAC09557,COL1910,Dr. Sanjay Sawant,Male,Associate Professor,PhD,15,Economics,1223000,14,1,4,2011,Permanent
FAC09558,COL1910,Dr. Vishwas Verma,Male,Assistant Professor,PhD,4,Chemistry,783000,4,0,2,2022,Contractual
FAC09559,COL1910,Mohammed Iqbal Jadhav,Male,Assistant Professor,ME,9,Marathi,720000,1,1,0,2017,Contractual
FAC09560,COL1910,Dr. Yogesh Dixit,Male,Assistant Professor,PhD,5,Economics,748000,3,4,3,2021,Permanent
FAC09561,COL1911,Mahesh Kulkarni,Male,Assistant Professor,ME,9,Finance,718000,2,0,2,2017,Permanent
FAC09562,COL1911,Kalpana Phadke,Female,Associate Professor,MTech,9,Operations Management,1151000,5,1,0,2017,Contractual
FAC09563,COL1912,Dr. Vishwas Mane,Male,Professor,PhD,31,Business Administration,1480000,7,0,6,1995,Permanent
FAC09564,COL1912,Chandrakala Apte,Female,Associate Professor,ME,10,Business Administration,753000,0,2,1,2016,Contractual
FAC09565,COL1912,Meena Mahajan,Female,Associate Professor,MTech,17,Banking & Finance,762000,3,0,2,2009,Visiting
FAC09566,COL1912,Dr. Kalpana Bhagat,Female,Assistant Professor,PhD,1,Economics,443000,1,1,1,2025,Permanent
FAC09567,COL1913,Dr. Sushma Mishra,Female,HOD,PhD,37,Chemistry,2125000,49,3,10,1989,Permanent
FAC09568,COL1913,Milind Pawar,Male,Assistant Professor,ME,3,Commerce,697000,1,0,3,2023,Contractual
FAC09569,COL1913,Sachin Patil,Male,Professor,ME,38,Marathi,1845000,3,0,6,1988,Permanent
FAC09570,COL1913,Dr. Alka Sant,Female,HOD,PhD,31,Marathi,2099000,6,2,7,1995,Permanent
FAC09571,COL1913,Prof. Sushila Ansari,Female,Assistant Professor,ME,5,Computer Science,711000,1,1,1,2021,Contractual
FAC09572,COL1913,Dr. Imran Ali Jadhav,Male,Professor,PhD,18,Computer Science,1856000,9,4,4,2008,Permanent
FAC09573,COL1913,Archana Mishra,Female,Assistant Professor,BE,10,Computer Science,644000,0,1,0,2016,Visiting
FAC09574,COL1913,Dr. Namdeo Patil,Male,Assistant Professor,PhD,5,Computer Science,714000,3,3,4,2021,Contractual
FAC09575,COL1913,Indira Wagh,Female,Associate Professor,BE,20,Chemistry,1141000,2,0,0,2006,Permanent
FAC09576,COL1913,Dr. Vijay Pathan,Male,Associate Professor,PhD,19,Chemistry,1250000,9,2,7,2007,Permanent
FAC09577,COL1913,Ayesha Khan Mahajan,Female,Assistant Professor,ME,6,Mathematics,718000,1,0,1,2020,Visiting
FAC09578,COL1913,Dr. Kavita Karve,Female,Assistant Professor,PhD,2,Chemistry,723000,2,5,0,2024,Permanent
FAC09579,COL1913,Dr. Manisha Sawant,Female,Associate Professor,PhD,16,Chemistry,1246000,11,3,3,2010,Permanent
FAC09580,COL1913,Ravindra Singh,Male,Assistant Professor,MTech,3,English,695000,1,1,2,2023,Permanent
FAC09581,COL1913,Balasaheb Phadke,Male,Assistant Professor,ME,1,Marathi,638000,1,1,1,2025,Contractual
FAC09582,COL1913,Dr. Indira Mane,Female,Associate Professor,PhD,14,Marathi,1268000,8,1,5,2012,Permanent
FAC09583,COL1913,Dr. Sunita Sant,Female,Associate Professor,PhD,9,Physics,1225000,7,2,4,2017,Contractual
FAC09584,COL1914,Nanda Phadke,Female,Assistant Professor,MTech,1,Curriculum & Pedagogy,407000,0,0,0,2025,Contractual
FAC09585,COL1914,Sarika Gaikwad,Female,Associate Professor,ME,16,Educational Psychology,829000,1,1,0,2010,Visiting
FAC09586,COL1915,Girish Mishra,Male,Assistant Professor,MTech,5,Civil Engineering,698000,1,1,0,2021,Permanent
FAC09587,COL1915,Varsha Thorat,Female,Assistant Professor,ME,2,Civil Engineering,647000,1,1,1,2024,Permanent
FAC09588,COL1916,Rajendra Khan,Male,Assistant Professor,MTech,2,Electronics & Telecommunication,701000,1,2,0,2024,Permanent
FAC09589,COL1916,Vivek Chougule,Male,Assistant Professor,ME,10,Information Technology,785000,0,1,0,2016,Permanent
FAC09590,COL1916,Dr. Ravindra Sawant,Male,Professor,PhD,20,Electronics & Telecommunication,1973000,11,1,5,2006,Permanent
FAC09591,COL1916,Vasant Kale,Male,Assistant Professor,ME,2,Information Technology,766000,0,0,0,2024,Permanent
FAC09592,COL1916,Pravin Ansari,Male,Associate Professor,MTech,8,Electrical Engineering,1140000,2,2,3,2018,Permanent
FAC09593,COL1916,Dr. Rupali Kale,Female,Professor,PhD,38,Information Technology,2133000,15,2,8,1988,Permanent
FAC09594,COL1916,Prakash Gokhale,Male,Assistant Professor,MTech,5,Information Technology,738000,1,1,0,2021,Permanent
FAC09595,COL1917,Mahesh Chougule,Male,Assistant Professor,ME,8,Economics,725000,1,0,0,2018,Visiting
FAC09596,COL1917,Dr. Anand Kale,Male,Professor,PhD,32,Commerce,1954000,23,3,8,1994,Permanent
FAC09597,COL1917,Archana Pandey,Female,Assistant Professor,BE,5,Computer Science,634000,0,2,0,2021,Permanent
FAC09598,COL1917,Ashok Sant,Male,Assistant Professor,MTech,4,Economics,702000,1,1,0,2022,Permanent
FAC09599,COL1917,Pratibha Apte,Female,Associate Professor,MTech,10,Mathematics,1118000,4,1,2,2016,Permanent
FAC09600,COL1917,Dr. Shivaji Deshmukh,Male,Assistant Professor,PhD,6,Chemistry,803000,5,2,2,2020,Permanent
FAC09601,COL1917,Vinod Reddy,Male,Assistant Professor,MTech,4,Computer Science,717000,2,3,0,2022,Permanent
FAC09602,COL1918,Sarita Chavan,Female,Assistant Professor,ME,1,Medical Surgical Nursing,423000,0,1,1,2025,Permanent
FAC09603,COL1918,Shivaji Khan,Male,HOD,ME,9,Community Health Nursing,1270000,2,0,2,2017,Permanent
FAC09604,COL1919,Nitin Chougule,Male,Assistant Professor,MTech,6,Physics,459000,1,0,1,2020,Visiting
FAC09605,COL1919,Indira Mishra,Female,Assistant Professor,MTech,10,Physics,490000,1,0,1,2016,Contractual
FAC09606,COL1919,Snehal Karve,Female,Assistant Professor,MTech,8,Mathematics,483000,0,0,1,2018,Visiting
FAC09607,COL1919,Sudhir Phadke,Male,Associate Professor,ME,11,Physics,769000,3,1,0,2015,Contractual
FAC09608,COL1919,Prakash Salunkhe,Male,Assistant Professor,MTech,5,Economics,481000,1,0,0,2021,Permanent
FAC09609,COL1919,Sunil Pawar,Male,Associate Professor,ME,11,English,737000,3,1,1,2015,Permanent
FAC09610,COL1919,Suresh Mahajan,Male,Assistant Professor,BE,6,Computer Science,442000,0,0,0,2020,Permanent
FAC09611,COL1919,Sanjay Mahajan,Male,Assistant Professor,MTech,10,Marathi,504000,0,0,0,2016,Contractual
FAC09612,COL1919,Yogesh Gaikwad,Male,Associate Professor,ME,11,Computer Science,788000,3,3,1,2015,Contractual
FAC09613,COL1919,Dr. Anand Khan,Male,Professor,PhD,11,Computer Science,1252000,10,5,3,2015,Permanent
FAC09614,COL1919,Sunil Reddy,Male,Assistant Professor,MTech,1,Marathi,400000,0,0,1,2025,Permanent
FAC09615,COL1919,Deepa Kale,Female,Assistant Professor,BE,9,Marathi,426000,0,0,0,2017,Permanent
FAC09616,COL1919,Dr. Indira Bhosale,Female,HOD,PhD,11,English,1330000,7,3,4,2015,Permanent
FAC09617,COL1919,Suresh Ansari,Male,Assistant Professor,ME,9,English,488000,0,0,1,2017,Permanent
FAC09618,COL1919,Imran Ali Dixit,Male,Associate Professor,ME,10,Mathematics,790000,1,0,2,2016,Contractual
FAC09619,COL1919,Vasanti Salunkhe,Female,Assistant Professor,ME,10,Economics,490000,1,0,2,2016,Permanent
FAC09620,COL1920,Sharad Joshi,Male,Assistant Professor,ME,1,Computer Engineering,423000,1,3,0,2025,Visiting
FAC09621,COL1920,Deepa Nikam,Female,Assistant Professor,MTech,3,Computer Engineering,427000,0,1,3,2023,Visiting
FAC09622,COL1920,Madhav Bhoir,Male,Assistant Professor,MTech,7,Mechanical Engineering,473000,0,1,2,2019,Permanent
FAC09623,COL1920,Sachin Salunkhe,Male,Assistant Professor,MTech,1,Electrical Engineering,390000,0,1,1,2025,Permanent
FAC09624,COL1921,Vaishali More,Female,Assistant Professor,ME,2,Commerce,449000,0,0,0,2024,Contractual
FAC09625,COL1921,Dr. Yogesh Salunkhe,Male,Associate Professor,PhD,7,Physics,781000,5,0,3,2019,Permanent
FAC09626,COL1921,Anita Mahajan,Female,Associate Professor,ME,7,English,767000,1,0,1,2019,Permanent
FAC09627,COL1921,Dr. Anita Bhagat,Female,HOD,PhD,7,Economics,1326000,2,1,3,2019,Permanent
FAC09628,COL1921,Prof. Sushila Sawant,Female,Assistant Professor,MTech,7,English,434000,0,0,2,2019,Contractual
FAC09629,COL1921,Dr. Nirmala Shaikh,Female,Associate Professor,PhD,7,Economics,827000,3,0,2,2019,Contractual
FAC09630,COL1922,Mahesh Chougule,Male,Associate Professor,MTech,11,Electrical Engineering,1099000,3,1,1,2015,Permanent
FAC09631,COL1922,Dr. Chandrakant Joshi,Male,Associate Professor,PhD,11,Electronics & Telecommunication,1249000,6,1,3,2015,Contractual
FAC09632,COL1922,Sanjay Mishra,Male,Assistant Professor,MTech,7,Mechanical Engineering,673000,1,0,2,2019,Visiting
FAC09633,COL1922,Milind Deshmukh,Male,Associate Professor,MTech,10,Electrical Engineering,1097000,1,0,2,2016,Permanent
FAC09634,COL1922,Nanda Verma,Female,HOD,MTech,34,Mechanical Engineering,1955000,12,0,5,1992,Permanent
FAC09635,COL1922,Prof. Bhalchandra Yadav,Male,Assistant Professor,ME,4,Information Technology,680000,2,0,0,2022,Permanent
FAC09636,COL1923,Dr. Chandrakant Kale,Male,Assistant Professor,PhD,10,Electrical Engineering,489000,2,3,2,2016,Visiting
FAC09637,COL1923,Sarita Gaikwad,Female,Assistant Professor,ME,1,Electrical Engineering,405000,1,1,2,2025,Permanent
FAC09638,COL1924,Vaishali Joshi,Female,Assistant Professor,ME,10,Pharmacology,513000,1,0,1,2016,Contractual
FAC09639,COL1924,Ganesh Nikam,Male,Assistant Professor,MTech,3,Pharmaceutics,419000,1,2,0,2023,Permanent
FAC09640,COL1925,Nitin Jadhav,Male,Assistant Professor,MTech,9,Accountancy,734000,1,0,0,2017,Contractual
FAC09641,COL1925,Dr. Ujjwala Sant,Female,HOD,PhD,24,Banking & Finance,2079000,13,2,7,2002,Permanent
FAC09642,COL1925,Dr. Girish Sayyed,Male,Assistant Professor,PhD,5,Economics,804000,1,1,2,2021,Permanent
FAC09643,COL1926,Mahesh Sharma,Male,Assistant Professor,ME,4,Curriculum & Pedagogy,445000,1,0,0,2022,Contractual
FAC09644,COL1926,Dr. Fatima Sheikh Jadhav,Female,Associate Professor,PhD,14,Curriculum & Pedagogy,850000,11,0,4,2012,Permanent
FAC09645,COL1927,Madhuri Kulkarni,Female,Assistant Professor,BE,10,Pharmacology,646000,0,1,0,2016,Permanent
FAC09646,COL1927,Rohini Reddy,Female,Associate Professor,ME,13,Pharmaceutical Chemistry,1047000,2,2,1,2013,Permanent
FAC09647,COL1928,Amol Bhoir,Male,Assistant Professor,MTech,8,Pharmaceutical Chemistry,770000,1,1,0,2018,Permanent
FAC09648,COL1928,Ravindra More,Male,Assistant Professor,ME,3,Pharmacognosy,755000,0,0,1,2023,Permanent
FAC09649,COL1929,Rohini Joshi,Female,Assistant Professor,MTech,4,Economics,452000,1,0,0,2022,Permanent
FAC09650,COL1929,Suresh Sayyed,Male,Associate Professor,ME,12,Economics,758000,1,1,1,2014,Contractual
FAC09651,COL1929,Pramod Rao,Male,Assistant Professor,MTech,9,Banking & Finance,500000,0,0,0,2017,Permanent
FAC09652,COL1930,Sarika Gokhale,Female,Assistant Professor,ME,7,Commerce,474000,0,1,0,2019,Contractual
FAC09653,COL1930,Dr. Prof. Bhalchandra Marathe,Male,Assistant Professor,PhD,5,Physics,451000,0,2,0,2021,Permanent
FAC09654,COL1930,Manisha Tiwari,Female,Assistant Professor,ME,4,Mathematics,462000,1,0,0,2022,Contractual
FAC09655,COL1930,Vidya Deshmukh,Female,Assistant Professor,BE,10,Physics,449000,0,1,0,2016,Contractual
FAC09656,COL1930,Deepa Sharma,Female,Assistant Professor,MTech,10,Mathematics,491000,2,1,2,2016,Permanent
FAC09657,COL1930,Indira Mane,Female,Associate Professor,ME,12,Physics,773000,1,0,0,2014,Permanent
FAC09658,COL1930,Dr. Indira Mahajan,Female,Associate Professor,PhD,17,Mathematics,856000,5,0,3,2009,Permanent
FAC09659,COL1930,Dr. Milind Thorat,Male,Associate Professor,PhD,19,Economics,865000,8,1,4,2007,Contractual
FAC09660,COL1930,Ramesh Gokhale,Male,Assistant Professor,ME,3,Economics,428000,1,0,1,2023,Permanent
FAC09661,COL1930,Sudhir Verma,Male,Assistant Professor,MTech,2,Mathematics,399000,1,0,1,2024,Permanent
FAC09662,COL1931,Sanjay Deshmukh,Male,Assistant Professor,ME,6,Mechanical Engineering,670000,2,1,1,2020,Contractual
FAC09663,COL1931,Vijay Bhosale,Male,Assistant Professor,ME,9,Electrical Engineering,642000,1,1,2,2017,Permanent
FAC09664,COL1932,Anita Deshmukh,Female,Associate Professor,ME,16,Electronics & Telecommunication,799000,1,0,0,2010,Contractual
FAC09665,COL1932,Dr. Fatima Sheikh More,Female,Associate Professor,PhD,13,Electronics & Telecommunication,836000,3,1,3,2013,Permanent
FAC09666,COL1933,Chandrakant Deshmukh,Male,Assistant Professor,MTech,8,Chemistry,499000,0,1,0,2018,Contractual
FAC09667,COL1933,Dr. Sunil Sawant,Male,Professor,PhD,33,Chemistry,1529000,36,4,7,1993,Permanent
FAC09668,COL1933,Dr. Namdeo Nikam,Male,Associate Professor,PhD,19,Zoology,877000,4,0,3,2007,Permanent
FAC09669,COL1933,Shaikh Farooq Kadam,Male,Assistant Professor,ME,1,Physics,417000,0,0,1,2025,Permanent
FAC09670,COL1933,Pushpa Karve,Female,Associate Professor,MTech,8,Zoology,744000,1,2,0,2018,Permanent
FAC09671,COL1933,Manoj Mishra,Male,Assistant Professor,MTech,2,Chemistry,450000,1,2,1,2024,Permanent
FAC09672,COL1934,Dr. Rupali Bhoir,Female,Professor,PhD,25,Constitutional Law,1422000,8,0,6,2001,Permanent
FAC09673,COL1934,Dr. Suresh Mahajan,Male,Associate Professor,PhD,16,Criminal Law,875000,4,0,2,2010,Permanent
FAC09674,COL1935,Alka Pawar,Female,Assistant Professor,ME,9,Banking & Finance,499000,0,0,0,2017,Contractual
FAC09675,COL1935,Shabana Kale,Female,Associate Professor,ME,10,Banking & Finance,727000,3,0,2,2016,Contractual
FAC09676,COL1935,Sachin Joshi,Male,Assistant Professor,MTech,3,Economics,423000,1,0,0,2023,Contractual
FAC09677,COL1935,Dr. Pushpa Marathe,Female,HOD,PhD,16,Banking & Finance,1429000,7,2,2,2010,Permanent
FAC09678,COL1935,Dr. Madhuri Kadam,Female,Assistant Professor,PhD,9,Business Administration,492000,2,0,1,2017,Permanent
FAC09679,COL1936,Namdeo Kulkarni,Male,Assistant Professor,ME,2,Sociology,663000,0,0,2,2024,Permanent
FAC09680,COL1936,Pravin Gokhale,Male,Assistant Professor,ME,6,Economics,671000,1,0,1,2020,Permanent
FAC09681,COL1937,Dilip Gaikwad,Male,Associate Professor,ME,19,Botany,1234000,2,0,1,2007,Permanent
FAC09682,COL1937,Dr. Ayesha Khan Kale,Female,Associate Professor,PhD,15,Zoology,1336000,12,1,3,2011,Permanent
